Time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
9969.652,0.22014652480813252,0.0,0.0,0.0,0.0,-1.2805134959920401
9969.752,0.2669133662664119,0.0,0.0,0.0,0.0,0.18840322221620842
9969.85,0.2669133662664119,0.0,0.0,0.0,0.0,0.18840322221620842
9969.956,0.2669133662664119,0.0,0.0,0.0,0.0,0.18840322221620842
9970.05,0.16941902182475557,0.0,0.0,0.0,0.0,1.0480785355996964
9970.153,0.16941902182475557,0.0,0.0,0.0,0.0,1.0480785355996964
9970.243,0.16941902182475557,0.0,0.0,0.0,0.0,1.0480785355996964
9970.352,0.2832711179871051,0.0,0.0,0.0,0.0,0.27913154728746425
9970.455,0.2832711179871051,0.0,0.0,0.0,0.0,0.27913154728746425
9970.55,0.2832711179871051,0.0,0.0,0.0,0.0,0.27913154728746425
9970.654,0.013559034677663206,0.0,0.0,0.0,0.0,0.5976571628661258
9970.753,0.013559034677663206,0.0,0.0,0.0,0.0,0.5976571628661258
9970.85,0.013559034677663206,0.0,0.0,0.0,0.0,0.5976571628661258
9970.952,0.2885648827621826,0.0,0.0,0.0,0.0,-0.4716418545686105
9971.051,0.2885648827621826,0.0,0.0,0.0,0.0,-0.4716418545686105
9971.15,0.2885648827621826,0.0,0.0,0.0,0.0,-0.4716418545686105
9971.252,0.15467655616716483,0.0,0.0,0.0,0.0,0.8681709869721033
9971.352,0.15467655616716483,0.0,0.0,0.0,0.0,0.8681709869721033
9971.452,0.15467655616716483,0.0,0.0,0.0,0.0,0.8681709869721033
9971.55,0.013664948768579188,0.0,0.0,0.0,0.0,0.4865273718062286
9971.651,0.013664948768579188,0.0,0.0,0.0,0.0,0.4865273718062286
9971.75,0.013664948768579188,0.0,0.0,0.0,0.0,0.4865273718062286
9971.862,0.29028502843245885,0.0,0.0,0.0,0.0,0.26081698999301084
9971.953,0.29028502843245885,0.0,0.0,0.0,0.0,0.26081698999301084
9972.05,0.29028502843245885,0.0,0.0,0.0,0.0,0.26081698999301084
9972.151,0.28533152788952615,0.0,0.0,0.0,0.0,1.0181013999601864
9972.25,0.28533152788952615,0.0,0.0,0.0,0.0,1.0181013999601864
9972.35,0.28533152788952615,0.0,0.0,0.0,0.0,1.0181013999601864
9972.452,0.2735592496055889,0.0,0.0,0.0,0.0,0.062151734591510355
9972.559,0.2735592496055889,0.0,0.0,0.0,0.0,0.062151734591510355
9972.655,0.2735592496055889,0.0,0.0,0.0,0.0,0.062151734591510355
9972.75,0.02565848648086615,0.0,0.0,0.0,0.0,-0.7571813571996734
9972.842,0.02565848648086615,0.0,0.0,0.0,0.0,-0.7571813571996734
9972.959,0.02565848648086615,0.0,0.0,0.0,0.0,-0.7571813571996734
9973.05,0.12110529691132281,0.0,0.0,0.0,0.0,-0.552232542811584
9973.15,0.12110529691132281,0.0,0.0,0.0,0.0,-0.552232542811584
9973.251,0.12110529691132281,0.0,0.0,0.0,0.0,-0.552232542811584
9973.35,0.2138589593596743,0.0,0.0,0.0,0.0,-0.6961603888470919
9973.453,0.2138589593596743,0.0,0.0,0.0,0.0,-0.6961603888470919
9973.551,0.2138589593596743,0.0,0.0,0.0,0.0,-0.6961603888470919
9973.65,0.04554990039122148,0.0,0.0,0.0,0.0,0.037666581646593755
9973.747,0.04554990039122148,0.0,0.0,0.0,0.0,0.037666581646593755
9973.853,0.04554990039122148,0.0,0.0,0.0,0.0,0.037666581646593755
9973.946,0.06305569068636345,0.0,0.0,0.0,0.0,-0.9623047753981795
9974.051,0.06305569068636345,0.0,0.0,0.0,0.0,-0.9623047753981795
9974.157,0.06305569068636345,0.0,0.0,0.0,0.0,-0.9623047753981795
9974.25,0.1061384060696765,0.0,0.0,0.0,0.0,1.4865511585629898
9974.35,0.1061384060696765,0.0,0.0,0.0,0.0,1.4865511585629898
9974.466,0.1061384060696765,0.0,0.0,0.0,0.0,1.4865511585629898
9974.553,0.021331625677370337,0.0,0.0,0.0,0.0,-0.8292341973172486
9974.657,0.021331625677370337,0.0,0.0,0.0,0.0,-0.8292341973172486
9974.754,0.021331625677370337,0.0,0.0,0.0,0.0,-0.8292341973172486
9974.85,0.06277859479284317,0.0,0.0,0.0,0.0,-1.3654702274597699
9974.951,0.06277859479284317,0.0,0.0,0.0,0.0,-1.3654702274597699
9975.052,0.06277859479284317,0.0,0.0,0.0,0.0,-1.3654702274597699
9975.15,0.16989336781641276,0.0,0.0,0.0,0.0,-1.3623560146125553
9975.25,0.16989336781641276,0.0,0.0,0.0,0.0,-1.3623560146125553
9975.355,0.16989336781641276,0.0,0.0,0.0,0.0,-1.3623560146125553
9975.451,0.1948432571560499,0.0,0.0,0.0,0.0,-0.502588660201633
9975.552,0.1948432571560499,0.0,0.0,0.0,0.0,-0.502588660201633
9975.647,0.1948432571560499,0.0,0.0,0.0,0.0,-0.502588660201633
9975.761,0.23501802891426865,0.0,0.0,0.0,0.0,-0.07038531697195416
9975.856,0.23501802891426865,0.0,0.0,0.0,0.0,-0.07038531697195416
9975.961,0.23501802891426865,0.0,0.0,0.0,0.0,-0.07038531697195416
9976.05,0.1982836657188499,0.0,0.0,0.0,0.0,-0.7325581671417408
9976.153,0.1982836657188499,0.0,0.0,0.0,0.0,-0.7325581671417408
9976.25,0.1982836657188499,0.0,0.0,0.0,0.0,-0.7325581671417408
9976.352,0.05491280658067771,0.0,0.0,0.0,0.0,-1.0057599711505718
9976.46,0.05491280658067771,0.0,0.0,0.0,0.0,-1.0057599711505718
9976.55,0.05491280658067771,0.0,0.0,0.0,0.0,-1.0057599711505718
9976.653,0.02283219708263404,0.0,0.0,0.0,0.0,1.466963734424997
9976.751,0.02283219708263404,0.0,0.0,0.0,0.0,1.466963734424997
9976.854,0.02283219708263404,0.0,0.0,0.0,0.0,1.466963734424997
9976.95,0.17070420787594126,0.0,0.0,0.0,0.0,-0.23700563796248586
9977.052,0.17070420787594126,0.0,0.0,0.0,0.0,-0.23700563796248586
9977.15,0.17070420787594126,0.0,0.0,0.0,0.0,-0.23700563796248586
9977.251,0.12430520645204692,0.0,0.0,0.0,0.0,1.082181239363376
9977.355,0.12430520645204692,0.0,0.0,0.0,0.0,1.082181239363376
9977.453,0.12430520645204692,0.0,0.0,0.0,0.0,1.082181239363376
9977.553,0.008414919228201756,0.0,0.0,0.0,0.0,-0.13209397792581834
9977.656,0.008414919228201756,0.0,0.0,0.0,0.0,-0.13209397792581834
9977.757,0.008414919228201756,0.0,0.0,0.0,0.0,-0.13209397792581834
9977.851,0.2359498124005202,0.0,0.0,0.0,0.0,0.6302337197700996
9977.951,0.2359498124005202,0.0,0.0,0.0,0.0,0.6302337197700996
9978.052,0.2359498124005202,0.0,0.0,0.0,0.0,0.6302337197700996
9978.153,0.10481921946508795,0.0,0.0,0.0,0.0,-0.7655335741538863
9978.25,0.10481921946508795,0.0,0.0,0.0,0.0,-0.7655335741538863
9978.351,0.10481921946508795,0.0,0.0,0.0,0.0,-0.7655335741538863
9978.45,0.254707772751973,0.0,0.0,0.0,0.0,-1.4309817292070943
