Time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
9360.627,0.0,0.0,0.0,0.0,0.0,0.3
9360.717,0.0,0.0,0.0,0.0,0.0,0.3
9360.818,0.0,0.0,0.0,0.0,0.0,0.3
9360.919,0.0,0.0,0.0,0.0,0.0,0.3
9361.022,0.0,0.0,0.0,0.0,0.0,0.3
9361.119,0.0,0.0,0.0,0.0,0.0,0.3
9361.219,0.0,0.0,0.0,0.0,0.0,0.3
9361.319,0.0,0.0,0.0,0.0,0.0,0.3
9361.419,0.0,0.0,0.0,0.0,0.0,0.3
9361.526,0.0,0.0,0.0,0.0,0.0,0.3
9361.62,0.0,0.0,0.0,0.0,0.0,0.3
9361.718,0.0,0.0,0.0,0.0,0.0,0.3
9361.833,0.0,0.0,0.0,0.0,0.0,0.3
9361.925,0.0,0.0,0.0,0.0,0.0,0.3
9362.022,0.0,0.0,0.0,0.0,0.0,0.3
9362.121,0.0,0.0,0.0,0.0,0.0,0.3
9362.219,0.0,0.0,0.0,0.0,0.0,0.3
9362.329,0.0,0.0,0.0,0.0,0.0,0.3
9362.418,0.0,0.0,0.0,0.0,0.0,0.3
9362.519,0.0,0.0,0.0,0.0,0.0,0.3
9362.619,0.0,0.0,0.0,0.0,0.0,0.3
9362.712,0.0,0.0,0.0,0.0,0.0,0.0
9362.712,0.2,0.0,0.0,0.0,0.0,0.0
9362.833,0.2,0.0,0.0,0.0,0.0,0.0
9362.918,0.2,0.0,0.0,0.0,0.0,0.0
9363.02,0.2,0.0,0.0,0.0,0.0,0.0
9363.129,0.2,0.0,0.0,0.0,0.0,0.0
9363.221,0.2,0.0,0.0,0.0,0.0,0.0
9363.319,0.2,0.0,0.0,0.0,0.0,0.0
9363.421,0.2,0.0,0.0,0.0,0.0,0.0
9363.519,0.2,0.0,0.0,0.0,0.0,0.0
9363.618,0.2,0.0,0.0,0.0,0.0,0.0
9363.724,0.2,0.0,0.0,0.0,0.0,0.0
9363.819,0.2,0.0,0.0,0.0,0.0,0.0
9363.919,0.2,0.0,0.0,0.0,0.0,0.0
9364.021,0.2,0.0,0.0,0.0,0.0,0.0
9364.119,0.2,0.0,0.0,0.0,0.0,0.0
9364.222,0.2,0.0,0.0,0.0,0.0,0.0
9364.32,0.2,0.0,0.0,0.0,0.0,0.0
9364.428,0.2,0.0,0.0,0.0,0.0,0.0
9364.521,0.2,0.0,0.0,0.0,0.0,0.0
9364.622,0.2,0.0,0.0,0.0,0.0,0.0
9364.72,0.2,0.0,0.0,0.0,0.0,0.0
9364.822,0.2,0.0,0.0,0.0,0.0,0.0
9364.923,0.2,0.0,0.0,0.0,0.0,0.0
9365.018,0.2,0.0,0.0,0.0,0.0,0.0
9365.118,0.2,0.0,0.0,0.0,0.0,0.0
9365.221,0.2,0.0,0.0,0.0,0.0,0.0
